TransactionID,UserID,CourseID,TeacherID,UserName,Age_x,Gender_x,Email,CourseName,CourseCategory,CourseLevel,CourseRating,TeacherName,Age_y,Gender_y,Expertise,YearsOfExperience,TeacherRating
TR05712,U02636,C0160,T0001,jill35,20,Male,kelseycalderon@yahoo.com,Course_160,Data Science,Intermediate,3.95,Teacher_1,53,Female,Business,28,3.86
TR05713,U00177,C0102,T0022,torreschristine,29,Female,adriana95@yahoo.com,Course_102,Business,Beginner,4.3,Teacher_22,51,Female,Data Science,19,3.05
TR05714,U02879,C0180,T0062,keithcrawford,16,Female,wayne10@hotmail.com,Course_180,Business,Intermediate,4.31,Teacher_62,48,Male,Business,17,3.2
TR05715,U00643,C0020,T0079,cynthia57,20,Female,nthomas@gmail.com,Course_20,Business,Beginner,4.67,Teacher_79,59,Male,Programming,1,3.11
TR05716,U01899,C0112,T0026,bwall,25,Female,combsmaria@hotmail.com,Course_112,Design,Beginner,4.55,Teacher_26,27,Male,Marketing,22,3.55
TR05717,U00567,C0120,T0018,edeleon,20,Male,mendezjonathan@hotmail.com,Course_120,Business,Advanced,4.37,Teacher_18,57,Male,Programming,2,3.27
TR05718,U00666,C0194,T0048,idavis,30,Female,lucasderek@hotmail.com,Course_194,Programming,Beginner,4.34,Teacher_48,53,Female,Business,6,3.53
TR05719,U01332,C0111,T0009,kiara65,20,Male,amy17@outlook.com,Course_111,Design,Advanced,3.98,Teacher_9,48,Female,Business,8,3.62
TR05720,U02916,C0001,T0001,shortscott,20,Male,michelleelliott@gmail.com,Course_1,Data Science,Advanced,4.21,Teacher_1,53,Female,Business,28,3.86
TR05721,U01799,C0058,T0107,jacobssusan,33,Female,kdaniels@hotmail.com,Course_58,Business,Beginner,3.73,Teacher_107,50,Male,Data Science,5,3.17
TR05722,U01070,C0093,T0009,mark45,32,Male,hannahpaul@yahoo.com,Course_93,Data Science,Beginner,4.16,Teacher_9,48,Female,Business,8,3.62
TR05723,U02350,C0172,T0023,matthew42,31,Female,melinda98@outlook.com,Course_172,Business,Beginner,3.21,Teacher_23,52,Male,Programming,25,3.79
TR05724,U02916,C0006,T0107,shortscott,20,Male,michelleelliott@gmail.com,Course_6,Design,Beginner,4.75,Teacher_107,50,Male,Data Science,5,3.17
TR05725,U02960,C0108,T0045,smithbarry,24,Male,mark20@outlook.com,Course_108,Programming,Beginner,3.95,Teacher_45,26,Male,Data Science,5,3.33
TR05726,U00408,C0103,T0002,jacquelinelee,19,Female,phillipsdonna@yahoo.com,Course_103,Programming,Intermediate,3.36,Teacher_2,39,Female,Business,26,3.49
TR05727,U01213,C0050,T0014,vmathews,20,Female,rcross@outlook.com,Course_50,Marketing,Advanced,3.45,Teacher_14,48,Female,Data Science,19,3.45
TR05728,U02870,C0118,T0038,evansrachel,27,Male,briggscarrie@gmail.com,Course_118,Business,Intermediate,3.14,Teacher_38,52,Female,Design,5,3.0
TR05729,U01854,C0110,T0040,pruittdavid,16,Male,ryan07@gmail.com,Course_110,Programming,Advanced,4.2,Teacher_40,32,Male,Business,8,3.45
TR05730,U01153,C0200,T0063,stevenbarron,15,Female,amy11@hotmail.com,Course_200,Data Science,Advanced,3.77,Teacher_63,50,Male,Marketing,24,4.15
TR05731,U02609,C0088,T0082,robertwright,15,Male,aberger@outlook.com,Course_88,Business,Beginner,4.58,Teacher_82,52,Male,Marketing,22,3.8
TR05732,U01142,C0020,T0016,monicastevenson,27,Male,donaldcollier@gmail.com,Course_20,Business,Beginner,4.67,Teacher_16,26,Female,Design,15,3.38
TR05733,U02512,C0014,T0117,qruiz,15,Female,klineelizabeth@yahoo.com,Course_14,Design,Advanced,4.36,Teacher_117,56,Male,Business,16,3.28
TR05734,U00144,C0133,T0093,rodgerspaul,24,Female,amy66@hotmail.com,Course_133,Data Science,Intermediate,4.13,Teacher_93,51,Male,Programming,22,3.73
TR05735,U02490,C0169,T0108,xmoore,24,Female,richardbrown@yahoo.com,Course_169,Data Science,Intermediate,4.32,Teacher_108,37,Male,Data Science,15,3.65
TR05736,U00487,C0040,T0075,kayla77,15,Female,alvaradoronald@hotmail.com,Course_40,Marketing,Advanced,3.25,Teacher_75,35,Male,Business,21,3.82
TR05737,U00860,C0034,T0006,charlesromero,23,Female,sabrinagarcia@yahoo.com,Course_34,Marketing,Beginner,4.04,Teacher_6,47,Male,Programming,13,3.47
TR05738,U01936,C0124,T0003,aramsey,23,Male,lnguyen@outlook.com,Course_124,Design,Advanced,4.17,Teacher_3,32,Male,Design,7,3.72
TR05739,U00148,C0045,T0014,andersenmichael,35,Female,rsmith@outlook.com,Course_45,Programming,Intermediate,3.88,Teacher_14,48,Female,Data Science,19,3.45
TR05740,U01360,C0199,T0066,kingdarren,22,Female,wlee@gmail.com,Course_199,Marketing,Advanced,4.05,Teacher_66,39,Female,Business,26,4.06
TR05741,U01358,C0080,T0096,annalester,31,Male,vcherry@gmail.com,Course_80,Marketing,Intermediate,4.24,Teacher_96,59,Female,Marketing,3,2.85
TR05742,U02859,C0071,T0095,michaelwalker,26,Female,morgan98@yahoo.com,Course_71,Data Science,Beginner,3.3,Teacher_95,25,Male,Marketing,23,3.86
TR05743,U02714,C0155,T0075,breanna67,17,Male,john68@hotmail.com,Course_155,Programming,Intermediate,3.57,Teacher_75,35,Male,Business,21,3.82
TR05744,U00090,C0078,T0086,sethchavez,34,Male,teresa45@outlook.com,Course_78,Programming,Beginner,3.44,Teacher_86,36,Female,Programming,13,3.37
TR05745,U01358,C0078,T0067,annalester,31,Male,vcherry@gmail.com,Course_78,Programming,Beginner,3.44,Teacher_67,25,Male,Data Science,23,3.76
TR05746,U00199,C0172,T0114,millerstephanie,24,Female,davisjeremy@gmail.com,Course_172,Business,Beginner,3.21,Teacher_114,39,Male,Marketing,16,3.59
TR05747,U00538,C0033,T0031,salinasthomas,20,Male,angelawarren@outlook.com,Course_33,Business,Advanced,4.41,Teacher_31,28,Male,Business,20,3.77
TR05748,U00301,C0033,T0033,shale,26,Male,zprice@gmail.com,Course_33,Business,Advanced,4.41,Teacher_33,38,Male,Design,6,3.47
TR05749,U00724,C0044,T0088,elizabeth68,16,Female,patrick77@hotmail.com,Course_44,Business,Advanced,3.97,Teacher_88,57,Male,Marketing,1,3.48
TR05750,U01599,C0020,T0001,tracy23,29,Female,hcoleman@gmail.com,Course_20,Business,Beginner,4.67,Teacher_1,53,Female,Business,28,3.86
TR05751,U01460,C0111,T0044,pvazquez,32,Female,zblack@yahoo.com,Course_111,Design,Advanced,3.98,Teacher_44,28,Female,Marketing,12,3.22
TR05752,U00068,C0164,T0015,marshmichelle,32,Male,mcoleman@outlook.com,Course_164,Business,Beginner,4.89,Teacher_15,54,Male,Business,23,3.79
TR05753,U02507,C0007,T0037,millerlindsay,32,Female,rossseth@gmail.com,Course_7,Business,Advanced,4.33,Teacher_37,44,Male,Programming,28,3.68
TR05754,U01538,C0160,T0027,thompsonjack,27,Female,schaeferkara@hotmail.com,Course_160,Data Science,Intermediate,3.95,Teacher_27,31,Female,Business,26,3.8
TR05755,U00398,C0195,T0102,brandon42,27,Female,qsmith@yahoo.com,Course_195,Design,Advanced,4.01,Teacher_102,38,Female,Data Science,22,3.61
TR05756,U00620,C0167,T0048,antonio11,30,Male,newmanrichard@gmail.com,Course_167,Data Science,Advanced,4.35,Teacher_48,53,Female,Business,6,3.53
TR05757,U01585,C0024,T0027,vclark,27,Male,brentbrooks@gmail.com,Course_24,Data Science,Intermediate,3.94,Teacher_27,31,Female,Business,26,3.8
TR05758,U01164,C0070,T0108,estone,25,Female,rhondawallace@hotmail.com,Course_70,Design,Intermediate,3.81,Teacher_108,37,Male,Data Science,15,3.65
TR05759,U00730,C0112,T0012,nbuckley,30,Male,ianderson@hotmail.com,Course_112,Design,Beginner,4.55,Teacher_12,46,Female,Programming,14,3.61
TR05760,U00556,C0104,T0067,martinezkenneth,25,Female,michael48@hotmail.com,Course_104,Marketing,Intermediate,4.88,Teacher_67,25,Male,Data Science,23,3.76
TR05761,U01953,C0054,T0030,stevenfox,19,Male,amyhorne@outlook.com,Course_54,Marketing,Advanced,3.99,Teacher_30,42,Male,Business,17,3.82
TR05762,U02829,C0038,T0096,sjackson,19,Female,gibsonjoseph@yahoo.com,Course_38,Business,Advanced,4.83,Teacher_96,59,Female,Marketing,3,2.85
TR05763,U01752,C0074,T0087,johnharris,34,Female,kimvincent@outlook.com,Course_74,Business,Advanced,4.88,Teacher_87,58,Female,Marketing,21,3.79
TR05764,U02942,C0080,T0066,yolandavaldez,18,Male,ahubbard@gmail.com,Course_80,Marketing,Intermediate,4.24,Teacher_66,39,Female,Business,26,4.06
TR05765,U02658,C0032,T0007,rivasbrian,30,Male,brian04@hotmail.com,Course_32,Programming,Advanced,3.17,Teacher_7,35,Female,Data Science,20,4.1
TR05766,U02796,C0045,T0034,sbrown,33,Male,jeffreyrodriguez@hotmail.com,Course_45,Programming,Intermediate,3.88,Teacher_34,33,Female,Programming,15,3.59
TR05767,U02330,C0061,T0032,grace46,29,Female,jeremy44@outlook.com,Course_61,Programming,Intermediate,3.64,Teacher_32,49,Male,Business,10,3.13
TR05768,U02709,C0198,T0117,ginareeves,19,Female,natasha95@yahoo.com,Course_198,Programming,Advanced,3.74,Teacher_117,56,Male,Business,16,3.28
TR05769,U02972,C0053,T0039,zwilson,35,Male,jillhernandez@outlook.com,Course_53,Marketing,Intermediate,4.01,Teacher_39,31,Male,Design,1,3.26
TR05770,U00996,C0128,T0096,jon28,24,Male,myersanna@gmail.com,Course_128,Business,Intermediate,3.51,Teacher_96,59,Female,Marketing,3,2.85
TR05771,U01960,C0179,T0043,molinacarly,19,Female,fernando50@gmail.com,Course_179,Data Science,Intermediate,4.19,Teacher_43,41,Female,Programming,12,3.78
TR05772,U01602,C0076,T0043,davisangel,31,Female,ballen@outlook.com,Course_76,Data Science,Advanced,4.64,Teacher_43,41,Female,Programming,12,3.78
TR05773,U02794,C0184,T0078,ritasmith,33,Female,grussell@gmail.com,Course_184,Design,Beginner,4.23,Teacher_78,59,Male,Programming,26,3.94
TR05774,U01481,C0027,T0003,david54,20,Male,catherineriddle@outlook.com,Course_27,Marketing,Intermediate,3.15,Teacher_3,32,Male,Design,7,3.72
TR05775,U02135,C0166,T0046,heather03,31,Male,jacqueline17@yahoo.com,Course_166,Design,Advanced,4.91,Teacher_46,30,Male,Data Science,7,3.17
TR05776,U01103,C0062,T0032,ywheeler,22,Male,michellewhitney@yahoo.com,Course_62,Programming,Intermediate,4.05,Teacher_32,49,Male,Business,10,3.13
TR05777,U02839,C0018,T0043,danielreid,18,Female,travis74@gmail.com,Course_18,Marketing,Beginner,4.24,Teacher_43,41,Female,Programming,12,3.78
TR05778,U02352,C0127,T0100,atkinslisa,30,Female,powellsean@gmail.com,Course_127,Business,Intermediate,4.1,Teacher_100,29,Female,Programming,19,3.75
TR05779,U01404,C0109,T0081,hoffmanjennifer,18,Female,browndavid@yahoo.com,Course_109,Data Science,Intermediate,3.73,Teacher_81,29,Female,Design,2,2.93
TR05780,U02178,C0103,T0112,kellymontoya,21,Female,tannerhopkins@hotmail.com,Course_103,Programming,Intermediate,3.36,Teacher_112,54,Female,Programming,5,2.94
TR05781,U02644,C0192,T0003,smithmelissa,23,Male,woodswilliam@yahoo.com,Course_192,Marketing,Beginner,4.53,Teacher_3,32,Male,Design,7,3.72
TR05782,U01300,C0077,T0074,joseph98,19,Male,ericjohnson@outlook.com,Course_77,Design,Advanced,4.36,Teacher_74,48,Male,Marketing,12,3.3
TR05783,U01723,C0117,T0117,maryharrison,32,Female,stephaniedixon@outlook.com,Course_117,Marketing,Beginner,4.15,Teacher_117,56,Male,Business,16,3.28
TR05784,U02606,C0104,T0063,phernandez,24,Male,ereeves@hotmail.com,Course_104,Marketing,Intermediate,4.88,Teacher_63,50,Male,Marketing,24,4.15
TR05785,U00899,C0158,T0111,hallbrian,19,Male,ydavis@hotmail.com,Course_158,Marketing,Advanced,4.06,Teacher_111,28,Female,Programming,20,4.31
TR05786,U01207,C0049,T0040,rachel72,30,Female,qsmith@hotmail.com,Course_49,Marketing,Intermediate,3.87,Teacher_40,32,Male,Business,8,3.45
TR05787,U01536,C0169,T0018,guerrerotonya,33,Female,rachelvalencia@hotmail.com,Course_169,Data Science,Intermediate,4.32,Teacher_18,57,Male,Programming,2,3.27
TR05788,U00078,C0116,T0067,ahouston,32,Female,ashleywalker@outlook.com,Course_116,Data Science,Beginner,3.97,Teacher_67,25,Male,Data Science,23,3.76
TR05789,U02832,C0141,T0103,charlesdouglas,31,Male,nbrooks@hotmail.com,Course_141,Marketing,Advanced,4.26,Teacher_103,51,Male,Business,25,3.9
TR05790,U02722,C0162,T0062,nwillis,23,Female,jose22@gmail.com,Course_162,Programming,Advanced,3.65,Teacher_62,48,Male,Business,17,3.2
TR05791,U01533,C0100,T0010,rebecca74,16,Female,christopher19@gmail.com,Course_100,Design,Advanced,3.3,Teacher_10,48,Female,Design,14,3.47
TR05792,U00238,C0125,T0052,joshuaescobar,24,Female,isaiahwest@outlook.com,Course_125,Design,Advanced,3.73,Teacher_52,34,Female,Programming,3,3.11
TR05793,U01158,C0025,T0073,zachary52,35,Male,mathiskevin@hotmail.com,Course_25,Data Science,Intermediate,4.03,Teacher_73,32,Female,Design,9,3.05
TR05794,U01997,C0194,T0046,melissa23,16,Male,ztaylor@gmail.com,Course_194,Programming,Beginner,4.34,Teacher_46,30,Male,Data Science,7,3.17
TR05795,U01216,C0128,T0055,robertserin,15,Male,gsimmons@yahoo.com,Course_128,Business,Intermediate,3.51,Teacher_55,39,Male,Marketing,20,3.76
TR05796,U00278,C0100,T0046,erikayoung,27,Male,cynthia53@hotmail.com,Course_100,Design,Advanced,3.3,Teacher_46,30,Male,Data Science,7,3.17
TR05797,U00524,C0146,T0075,knighthector,24,Male,williamsjames@yahoo.com,Course_146,Design,Beginner,3.3,Teacher_75,35,Male,Business,21,3.82
TR05798,U00180,C0005,T0060,xglenn,26,Female,bruce16@hotmail.com,Course_5,Programming,Advanced,3.11,Teacher_60,40,Male,Design,10,3.96
TR05799,U00123,C0019,T0097,richardsonjames,18,Female,dillonleslie@outlook.com,Course_19,Data Science,Beginner,4.94,Teacher_97,38,Female,Programming,12,3.56
TR05800,U01270,C0170,T0100,elizabethbates,19,Male,bjones@gmail.com,Course_170,Marketing,Beginner,4.49,Teacher_100,29,Female,Programming,19,3.75
TR05801,U01758,C0018,T0026,yhall,16,Female,anelson@yahoo.com,Course_18,Marketing,Beginner,4.24,Teacher_26,27,Male,Marketing,22,3.55
TR05802,U01095,C0121,T0027,kathleenrios,21,Female,floydmelanie@gmail.com,Course_121,Business,Beginner,4.09,Teacher_27,31,Female,Business,26,3.8
TR05803,U00480,C0032,T0038,rnash,20,Female,leerachel@outlook.com,Course_32,Programming,Advanced,3.17,Teacher_38,52,Female,Design,5,3.0
TR05804,U01798,C0149,T0022,gregoryjenkins,18,Male,vwolfe@yahoo.com,Course_149,Programming,Intermediate,3.51,Teacher_22,51,Female,Data Science,19,3.05
TR05805,U02132,C0010,T0026,kochjennifer,20,Female,katherinemarshall@hotmail.com,Course_10,Programming,Beginner,3.44,Teacher_26,27,Male,Marketing,22,3.55
TR05806,U02613,C0037,T0086,josephsloan,23,Female,mcortez@hotmail.com,Course_37,Business,Advanced,3.83,Teacher_86,36,Female,Programming,13,3.37
TR05807,U02667,C0177,T0069,yhenderson,22,Female,joel60@gmail.com,Course_177,Marketing,Intermediate,4.09,Teacher_69,31,Male,Programming,5,3.19
TR05808,U02405,C0086,T0035,brooksmichael,25,Female,kavila@yahoo.com,Course_86,Data Science,Beginner,4.22,Teacher_35,50,Female,Design,22,3.98
TR05809,U00816,C0013,T0066,nortonjennifer,34,Male,christopher24@hotmail.com,Course_13,Marketing,Intermediate,4.05,Teacher_66,39,Female,Business,26,4.06
TR05810,U02695,C0183,T0099,fsmith,30,Male,wblair@yahoo.com,Course_183,Marketing,Intermediate,4.42,Teacher_99,25,Female,Data Science,16,3.5
TR05811,U00443,C0145,T0073,desiree20,21,Female,xshelton@yahoo.com,Course_145,Programming,Beginner,3.69,Teacher_73,32,Female,Design,9,3.05
TR05812,U02571,C0009,T0115,youngmarcus,20,Female,zwilliams@hotmail.com,Course_9,Programming,Beginner,4.14,Teacher_115,53,Female,Data Science,26,4.52
TR05813,U00143,C0088,T0051,sherri37,26,Male,lopezbrian@outlook.com,Course_88,Business,Beginner,4.58,Teacher_51,58,Male,Design,15,3.89
TR05814,U00192,C0172,T0113,nathanieldorsey,17,Male,briannarichardson@yahoo.com,Course_172,Business,Beginner,3.21,Teacher_113,47,Male,Business,12,3.66
TR05815,U01411,C0046,T0018,davidsonrandy,21,Male,lmurillo@gmail.com,Course_46,Marketing,Intermediate,4.35,Teacher_18,57,Male,Programming,2,3.27
TR05816,U00378,C0136,T0043,cookjoseph,21,Female,kathleen96@outlook.com,Course_136,Marketing,Advanced,4.51,Teacher_43,41,Female,Programming,12,3.78
TR05817,U02629,C0119,T0012,pateljennifer,35,Female,krausejeremy@hotmail.com,Course_119,Business,Intermediate,3.33,Teacher_12,46,Female,Programming,14,3.61
TR05818,U00535,C0165,T0003,rodriguezryan,23,Male,ffoster@yahoo.com,Course_165,Marketing,Intermediate,3.69,Teacher_3,32,Male,Design,7,3.72
TR05819,U01717,C0019,T0082,heather15,20,Male,calebflores@hotmail.com,Course_19,Data Science,Beginner,4.94,Teacher_82,52,Male,Marketing,22,3.8
TR05820,U01033,C0191,T0120,dsampson,30,Male,xsingleton@outlook.com,Course_191,Programming,Advanced,3.46,Teacher_120,52,Female,Marketing,4,2.98
TR05821,U01411,C0174,T0102,davidsonrandy,21,Male,lmurillo@gmail.com,Course_174,Business,Advanced,3.88,Teacher_102,38,Female,Data Science,22,3.61
TR05822,U02141,C0094,T0007,morrisonanthony,17,Male,gmartinez@hotmail.com,Course_94,Business,Advanced,3.37,Teacher_7,35,Female,Data Science,20,4.1
TR05823,U01990,C0199,T0097,mcdonaldnancy,16,Male,robertsdavid@hotmail.com,Course_199,Marketing,Advanced,4.05,Teacher_97,38,Female,Programming,12,3.56
TR05824,U02577,C0026,T0006,wlogan,21,Female,dennissilva@yahoo.com,Course_26,Business,Advanced,4.55,Teacher_6,47,Male,Programming,13,3.47
TR05825,U01178,C0046,T0082,michaelholden,21,Female,patriciaallen@yahoo.com,Course_46,Marketing,Intermediate,4.35,Teacher_82,52,Male,Marketing,22,3.8
TR05826,U00405,C0118,T0045,douglasholmes,24,Male,xyang@hotmail.com,Course_118,Business,Intermediate,3.14,Teacher_45,26,Male,Data Science,5,3.33
TR05827,U02888,C0046,T0086,alynch,20,Male,pkaiser@yahoo.com,Course_46,Marketing,Intermediate,4.35,Teacher_86,36,Female,Programming,13,3.37
TR05828,U01173,C0014,T0115,cwheeler,26,Female,oward@yahoo.com,Course_14,Design,Advanced,4.36,Teacher_115,53,Female,Data Science,26,4.52
TR05829,U00889,C0085,T0039,robbinscatherine,31,Female,glopez@gmail.com,Course_85,Marketing,Intermediate,4.36,Teacher_39,31,Male,Design,1,3.26
TR05830,U00422,C0063,T0051,sanfordmichael,15,Female,tsantos@yahoo.com,Course_63,Business,Advanced,3.87,Teacher_51,58,Male,Design,15,3.89
TR05831,U01642,C0072,T0009,juliehernandez,26,Male,hnelson@outlook.com,Course_72,Data Science,Intermediate,3.61,Teacher_9,48,Female,Business,8,3.62
TR05832,U00472,C0003,T0099,nhicks,22,Female,nmccoy@gmail.com,Course_3,Design,Intermediate,3.61,Teacher_99,25,Female,Data Science,16,3.5
TR05833,U02941,C0028,T0023,herreradanielle,22,Male,gibsonelizabeth@gmail.com,Course_28,Marketing,Advanced,4.76,Teacher_23,52,Male,Programming,25,3.79
TR05834,U00547,C0125,T0012,loganthomas,19,Female,irowe@gmail.com,Course_125,Design,Advanced,3.73,Teacher_12,46,Female,Programming,14,3.61
TR05835,U00631,C0157,T0116,heathdonna,20,Male,aliciathomas@yahoo.com,Course_157,Business,Advanced,3.71,Teacher_116,37,Female,Data Science,26,3.62
TR05836,U01038,C0087,T0088,tanya50,33,Male,lunajuan@hotmail.com,Course_87,Business,Intermediate,3.82,Teacher_88,57,Male,Marketing,1,3.48
TR05837,U02826,C0146,T0062,wforbes,25,Male,charlesdillon@gmail.com,Course_146,Design,Beginner,3.3,Teacher_62,48,Male,Business,17,3.2
TR05838,U01830,C0163,T0114,james96,15,Male,gmedina@hotmail.com,Course_163,Programming,Beginner,3.98,Teacher_114,39,Male,Marketing,16,3.59
TR05839,U00364,C0077,T0104,cynthiamiller,34,Male,brenda08@outlook.com,Course_77,Design,Advanced,4.36,Teacher_104,33,Male,Data Science,29,3.97
TR05840,U02167,C0076,T0073,thomaswhitney,25,Female,jacksonjennifer@outlook.com,Course_76,Data Science,Advanced,4.64,Teacher_73,32,Female,Design,9,3.05
TR05841,U00546,C0175,T0077,nathanstevenson,25,Male,pfields@outlook.com,Course_175,Business,Advanced,3.96,Teacher_77,32,Male,Business,26,3.62
TR05842,U02570,C0114,T0040,jasonlopez,25,Female,taylorjohn@yahoo.com,Course_114,Data Science,Beginner,4.08,Teacher_40,32,Male,Business,8,3.45
TR05843,U00634,C0133,T0054,bradley56,15,Female,prestonemily@gmail.com,Course_133,Data Science,Intermediate,4.13,Teacher_54,55,Female,Programming,8,3.17
TR05844,U01937,C0075,T0106,hcharles,21,Female,larry13@outlook.com,Course_75,Business,Beginner,4.47,Teacher_106,39,Female,Business,28,3.7
TR05845,U01681,C0059,T0081,brownryan,33,Male,rthompson@hotmail.com,Course_59,Programming,Beginner,3.98,Teacher_81,29,Female,Design,2,2.93
TR05846,U00963,C0059,T0007,xespinoza,20,Female,arivera@yahoo.com,Course_59,Programming,Beginner,3.98,Teacher_7,35,Female,Data Science,20,4.1
TR05847,U00883,C0047,T0017,brittany87,27,Female,anthony51@hotmail.com,Course_47,Design,Beginner,4.92,Teacher_17,45,Female,Data Science,28,3.97
TR05848,U02828,C0095,T0119,nicole44,32,Female,heatherleonard@yahoo.com,Course_95,Business,Advanced,4.46,Teacher_119,46,Male,Programming,7,2.6
TR05849,U00871,C0141,T0050,harrisangel,26,Male,rebecca41@gmail.com,Course_141,Marketing,Advanced,4.26,Teacher_50,50,Female,Programming,20,3.91
TR05850,U00516,C0078,T0024,charles14,33,Female,kristenrobinson@outlook.com,Course_78,Programming,Beginner,3.44,Teacher_24,40,Male,Design,26,4.04
TR05851,U02986,C0113,T0002,sanchezdustin,16,Male,zfranco@gmail.com,Course_113,Marketing,Intermediate,4.06,Teacher_2,39,Female,Business,26,3.49
TR05852,U01421,C0109,T0099,katelyncastro,22,Male,usmith@hotmail.com,Course_109,Data Science,Intermediate,3.73,Teacher_99,25,Female,Data Science,16,3.5
TR05853,U00866,C0106,T0092,kevinbryant,30,Male,kaneamber@yahoo.com,Course_106,Design,Beginner,4.85,Teacher_92,46,Female,Design,5,2.87
TR05854,U02154,C0089,T0083,david23,16,Male,lisa13@gmail.com,Course_89,Design,Advanced,3.46,Teacher_83,31,Female,Marketing,16,3.1
TR05855,U01109,C0033,T0033,christopher92,24,Female,hallcrystal@outlook.com,Course_33,Business,Advanced,4.41,Teacher_33,38,Male,Design,6,3.47
